chemin,class,methode,methode_LOC,methode_CLOC,methode_DC,methode_CC,methode_BC
E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,JFreeChart,setTextAntiAlias_Object,4,176,44.0,1,44.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,JFreeChart,getBackgroundPaint,3,179,59.666666666666664,1,59.666666666666664

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,JFreeChart,setBackgroundPaint_Paint,14,182,13.0,4,3.25

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,JFreeChart,getBackgroundImage,3,185,61.666666666666664,1,61.666666666666664

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,JFreeChart,setBackgroundImage_Image,14,188,13.428571428571429,4,3.357142857142857

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,JFreeChart,getBackgroundImageAlignment,3,191,63.666666666666664,1,63.666666666666664

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,JFreeChart,setBackgroundImageAlignment_int,6,194,32.333333333333336,2,16.166666666666668

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,JFreeChart,getBackgroundImageAlpha,3,197,65.66666666666667,1,65.66666666666667

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,JFreeChart,setBackgroundImageAlpha_float,6,200,33.333333333333336,2,16.666666666666668

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,JFreeChart,isNotify,3,203,67.66666666666667,1,67.66666666666667

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,JFreeChart,setNotify_boolean,6,207,34.5,2,17.25

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,JFreeChart,draw_Graphics2D_Rectangle2D,3,210,70.0,1,70.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,JFreeChart,draw_Graphics2D_Rectangle2D_ChartRenderingInfo,3,213,71.0,1,71.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,JFreeChart,createBufferedImage_int_int,3,435,145.0,1,145.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,JFreeChart,handleClick_int_int_ChartRenderingInfo,3,477,159.0,1,159.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,JFreeChart,addChangeListener_ChartChangeListener,4,478,119.5,1,119.5

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,JFreeChart,removeChangeListener_ChartChangeListener,4,481,120.25,1,120.25

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,JFreeChart,fireChartChanged,4,484,121.0,1,121.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,JFreeChart,notifyListeners_ChartChangeEvent,11,487,44.27272727272727,4,11.068181818181818

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,JFreeChart,addProgressListener_ChartProgressListener,3,490,163.33333333333334,1,163.33333333333334

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,JFreeChart,removeProgressListener_ChartProgressListener,3,493,164.33333333333334,1,164.33333333333334

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,JFreeChart,notifyListeners_ChartProgressEvent,8,496,62.0,3,20.666666666666668

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,JFreeChart,titleChanged_TitleChangeEvent,4,500,125.0,1,125.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,JFreeChart,plotChanged_PlotChangeEvent,4,504,126.0,1,126.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,JFreeChart,equals_Object,51,508,9.96078431372549,16,0.6225490196078431

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,LegendItem_String,3,9,3.0,1,3.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,LegendItem_String_Paint,4,12,3.0,1,3.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,characterIteratorToString_CharacterIterator,17,146,8.588235294117647,3,2.8627450980392157

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,getDataset,3,149,49.666666666666664,1,49.666666666666664

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,setDataset_Dataset,3,152,50.666666666666664,1,50.666666666666664

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,getDatasetIndex,3,155,51.666666666666664,1,51.666666666666664

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,setDatasetIndex_int,3,158,52.666666666666664,1,52.666666666666664

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,getSeriesKey,3,161,53.666666666666664,1,53.666666666666664

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,setSeriesKey_Comparable,3,164,54.666666666666664,1,54.666666666666664

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,getSeriesIndex,3,167,55.666666666666664,1,55.666666666666664

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,setSeriesIndex_int,3,170,56.666666666666664,1,56.666666666666664

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,getLabel,3,173,57.666666666666664,1,57.666666666666664

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,getLabelFont,3,176,58.666666666666664,1,58.666666666666664

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,setLabelFont_Font,3,179,59.666666666666664,1,59.666666666666664

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,getLabelPaint,3,182,60.666666666666664,1,60.666666666666664

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,setLabelPaint_Paint,3,185,61.666666666666664,1,61.666666666666664

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,getAttributedLabel,3,188,62.666666666666664,1,62.666666666666664

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,getDescription,3,191,63.666666666666664,1,63.666666666666664

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,setDescription_String,3,194,64.66666666666667,1,64.66666666666667

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,getToolTipText,3,197,65.66666666666667,1,65.66666666666667

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,setToolTipText_String,3,200,66.66666666666667,1,66.66666666666667

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,getURLText,3,203,67.66666666666667,1,67.66666666666667

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,setURLText_String,3,206,68.66666666666667,1,68.66666666666667

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,isShapeVisible,3,209,69.66666666666667,1,69.66666666666667

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,setShapeVisible_boolean,3,212,70.66666666666667,1,70.66666666666667

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,getShape,3,215,71.66666666666667,1,71.66666666666667

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,setShape_Shape,4,218,54.5,1,54.5

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,isShapeFilled,3,221,73.66666666666667,1,73.66666666666667

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,getFillPaint,3,224,74.66666666666667,1,74.66666666666667

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,setFillPaint_Paint,4,227,56.75,1,56.75

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,isShapeOutlineVisible,3,230,76.66666666666667,1,76.66666666666667

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,getLineStroke,3,233,77.66666666666667,1,77.66666666666667

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,setLineStroke_Stroke,4,236,59.0,1,59.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,getLinePaint,3,239,79.66666666666667,1,79.66666666666667

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,setLinePaint_Paint,4,242,60.5,1,60.5

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,getOutlinePaint,3,245,81.66666666666667,1,81.66666666666667

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,setOutlinePaint_Paint,4,248,62.0,1,62.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,getOutlineStroke,3,251,83.66666666666667,1,83.66666666666667

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,setOutlineStroke_Stroke,4,254,63.5,1,63.5

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,isLineVisible,3,257,85.66666666666667,1,85.66666666666667

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,setLineVisible_boolean,3,260,86.66666666666667,1,86.66666666666667

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,getLine,3,263,87.66666666666667,1,87.66666666666667

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,setLine_Shape,4,266,66.5,1,66.5

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,getFillPaintTransformer,3,269,89.66666666666667,1,89.66666666666667

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,setFillPaintTransformer_GradientPaintTransformer,4,272,68.0,1,68.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItem,equals_Object,68,276,4.0588235294117645,22,0.18449197860962566

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItemCollection,LegendItemCollection,3,3,1.0,1,1.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItemCollection,add_LegendItem,3,6,2.0,1,2.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItemCollection,addAll_LegendItemCollection,3,9,3.0,1,3.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItemCollection,get_int,3,12,4.0,1,4.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItemCollection,getItemCount,3,15,5.0,1,5.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItemCollection,iterator,3,18,6.0,1,6.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItemCollection,equals_Object,13,22,1.6923076923076923,4,0.4230769230769231

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,LegendItemCollection,hashCode,5,25,5.0,1,5.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,MouseWheelHandler,MouseWheelHandler_ChartPanel,5,3,0.6,1,0.6

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,MouseWheelHandler,getZoomFactor,3,6,2.0,1,2.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,MouseWheelHandler,setZoomFactor_double,3,9,3.0,1,3.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,MouseWheelHandler,mouseWheelMoved_MouseWheelEvent,15,13,0.8666666666666667,4,0.21666666666666667

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,MouseWheelHandler,handleZoomable_Zoomable_MouseWheelEvent,23,19,0.8260869565217391,5,0.16521739130434782

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,PaintMap,PaintMap,3,3,1.0,1,1.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,PaintMap,getPaint_K,4,6,1.5,1,1.5

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,PaintMap,containsKey_K,3,9,3.0,1,3.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,PaintMap,put_K_Paint,4,12,3.0,1,3.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,PaintMap,clear,3,15,5.0,1,5.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,PaintMap,equals_Object,23,19,0.8260869565217391,6,0.13768115942028986

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,PaintMap,hashCode,5,22,4.4,1,4.4

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,PolarChartPanel,PolarChartPanel_JFreeChart,3,3,1.0,1,1.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,PolarChartPanel,PolarChartPanel_JFreeChart_boolean,8,6,0.75,1,0.75

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,PolarChartPanel,setChart_JFreeChart,4,13,3.25,1,3.25

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,PolarChartPanel,actionPerformed_ActionEvent,18,70,3.888888888888889,4,0.9722222222222222

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,PolarChartPanel,checkChart_JFreeChart,6,81,13.5,2,6.75

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,PolarChartPanel,getPopupMenuItem_JPopupMenu_String,13,84,6.461538461538462,4,1.6153846153846154

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,createJFreeTheme,3,6,2.0,1,2.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,createDarknessTheme,34,9,0.2647058823529412,1,0.2647058823529412

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,createLegacyTheme,8,13,1.625,1,1.625

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,StandardChartTheme_String,3,15,5.0,1,5.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,StandardChartTheme_String_boolean,33,18,0.5454545454545454,1,0.5454545454545454

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,getExtraLargeFont,3,21,7.0,1,7.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,setExtraLargeFont_Font,4,24,6.0,1,6.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,getLargeFont,3,27,9.0,1,9.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,setLargeFont_Font,4,30,7.5,1,7.5

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,getRegularFont,3,33,11.0,1,11.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,setRegularFont_Font,4,36,9.0,1,9.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,getSmallFont,3,39,13.0,1,13.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,setSmallFont_Font,4,42,10.5,1,10.5

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,getTitlePaint,3,45,15.0,1,15.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,setTitlePaint_Paint,4,48,12.0,1,12.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,getSubtitlePaint,3,51,17.0,1,17.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,setSubtitlePaint_Paint,4,54,13.5,1,13.5

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,getChartBackgroundPaint,3,57,19.0,1,19.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,setChartBackgroundPaint_Paint,4,60,15.0,1,15.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,getLegendBackgroundPaint,3,63,21.0,1,21.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,setLegendBackgroundPaint_Paint,4,66,16.5,1,16.5

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,getLegendItemPaint,3,69,23.0,1,23.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,setLegendItemPaint_Paint,4,72,18.0,1,18.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,getPlotBackgroundPaint,3,75,25.0,1,25.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,setPlotBackgroundPaint_Paint,4,78,19.5,1,19.5

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,getPlotOutlinePaint,3,81,27.0,1,27.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,setPlotOutlinePaint_Paint,4,84,21.0,1,21.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,getLabelLinkStyle,3,87,29.0,1,29.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,setLabelLinkStyle_PieLabelLinkStyle,4,90,22.5,1,22.5

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,getLabelLinkPaint,3,93,31.0,1,31.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,setLabelLinkPaint_Paint,4,96,24.0,1,24.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,getDomainGridlinePaint,3,99,33.0,1,33.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,setDomainGridlinePaint_Paint,4,102,25.5,1,25.5

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,getRangeGridlinePaint,3,105,35.0,1,35.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,setRangeGridlinePaint_Paint,4,108,27.0,1,27.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,getBaselinePaint,3,111,37.0,1,37.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,setBaselinePaint_Paint,4,114,28.5,1,28.5

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,getCrosshairPaint,3,117,39.0,1,39.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,setCrosshairPaint_Paint,4,120,30.0,1,30.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,getAxisOffset,3,123,41.0,1,41.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,setAxisOffset_RectangleInsets,4,126,31.5,1,31.5

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,getAxisLabelPaint,3,129,43.0,1,43.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,setAxisLabelPaint_Paint,4,132,33.0,1,33.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,getTickLabelPaint,3,135,45.0,1,45.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,setTickLabelPaint_Paint,4,138,34.5,1,34.5

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,getItemLabelPaint,3,141,47.0,1,47.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,setItemLabelPaint_Paint,4,144,36.0,1,36.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,isShadowVisible,3,147,49.0,1,49.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,setShadowVisible_boolean,3,150,50.0,1,50.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,getShadowPaint,3,153,51.0,1,51.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,setShadowPaint_Paint,4,156,39.0,1,39.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,getBarPainter,3,159,53.0,1,53.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,setBarPainter_BarPainter,4,162,40.5,1,40.5

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,getXYBarPainter,3,165,55.0,1,55.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,setXYBarPainter_XYBarPainter,4,168,42.0,1,42.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,getThermometerPaint,3,171,57.0,1,57.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,setThermometerPaint_Paint,4,174,43.5,1,43.5

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,getErrorIndicatorPaint,3,177,59.0,1,59.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,setErrorIndicatorPaint_Paint,4,180,45.0,1,45.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,getGridBandPaint,3,183,61.0,1,61.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,setGridBandPaint_Paint,4,186,46.5,1,46.5

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,getGridBandAlternatePaint,3,189,63.0,1,63.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,setGridBandAlternatePaint_Paint,4,192,48.0,1,48.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,getName,3,195,65.0,1,65.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,getDrawingSupplier,13,198,15.23076923076923,2,7.615384615384615

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,setDrawingSupplier_DrawingSupplier,4,201,50.25,1,50.25

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,apply_JFreeChart,17,206,12.117647058823529,4,3.0294117647058822

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,applyToTitle_Title,35,208,5.942857142857143,10,0.5942857142857143

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,applyToBlockContainer_BlockContainer,5,211,42.2,2,21.1

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,applyToBlock_Block,10,214,21.4,3,7.133333333333333

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,applyToPlot_Plot,37,221,5.972972972972973,12,0.4977477477477477

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,applyToPiePlot_PiePlot,15,222,14.8,4,3.7

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,applyToMultiplePiePlot_MultiplePiePlot,3,223,74.33333333333333,1,74.33333333333333

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,applyToCategoryPlot_CategoryPlot,44,229,5.204545454545454,13,0.4003496503496503

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,applyToXYPlot_XYPlot<S>,50,233,4.66,14,0.33285714285714285

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,applyToFastScatterPlot_FastScatterPlot,12,232,19.333333333333332,3,6.444444444444444

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,applyToPolarPlot_PolarPlot,10,235,23.5,2,11.75

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,applyToSpiderWebPlot_SpiderWebPlot,5,238,47.6,1,47.6

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,applyToMeterPlot_MeterPlot,9,241,26.77777777777778,1,26.77777777777778

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,applyToThermometerPlot_ThermometerPlot,8,244,30.5,2,15.25

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,applyToCategoryAxis_CategoryAxis,11,247,22.454545454545453,2,11.227272727272727

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,applyToValueAxis_ValueAxis,12,250,20.833333333333332,3,6.944444444444444

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,applyToSymbolAxis_SymbolAxis,4,253,63.25,1,63.25

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,applyToPeriodAxis_PeriodAxis,12,256,21.333333333333332,2,10.666666666666666

